sim_id,utid,uid,experiment,sign,trial_name,judgement,judgement_accuracy,judgement_to_MAP,judgement_to_weighted_MAP,part_theta,part_indirect_errors,theta,sigma,internal_state,decay_rate,ground_truth,map_graph,accuracy,map_graph_weighted,accuracy_weighted,model_indirect_errors,theta_MAP,sigma_MAP,theta_MAP_weighted,sigma_MAP_weighted,converged,0->1,0->2,1->0,1->2,2->0,2->1,theta_H,sigma_H,num_indirect_links,indirect_links_loc
3-611e58f3b7cfe10fe9eef3df-dampened_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-611e58f3b7cfe10fe9eef3df-dampened_2-generic_0,,3,,dampened,[ 0.5  1.   0.5 -0.5  0.   0. ],0.628609324,0.5344001537981173,0.59430281,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0.  1. -1. -1.],0.584772601,[-1.   -0.04 -0.05  1.   -0.   -0.  ],0.659043941,1,,,,,,0.001640671,0.392678236,2.106469973,0.049352625,2.321928095,2.321928095,,,1,[False  True False False False False]
3-611e58f3b7cfe10fe9eef3df-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-611e58f3b7cfe10fe9eef3df-finance_0-incongruent,,3,,finance,[ 0.5  0.5 -0.5  0.5  0.5  0.5],0.827226315,0.7550510257216821,0.772327721,0.5,1,0.5,3,LC_discrete_att_&_att,0,[0.  0.5 0.  0.  0.5 1. ],[1.  0.  0.5 0.  0.  0. ],0.713487256,[ 0.87 -0.04  0.37  0.18 -0.18  0.06],0.723357011,1,,,,,,0.827526452,0.424669751,0.823385243,0.946343373,0.944488851,0.517458584,,,1,[ True False False False False False]
3-611e58f3b7cfe10fe9eef3df-pos_chain_1-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-611e58f3b7cfe10fe9eef3df-pos_chain_1-generic_1,,3,pos,chain,[ 0.5  0.   0.5 -1.   0.5  0. ],0.626227499,0.6260212039966171,0.626021204,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5  0.   1.  -0.   0. ],0.914250707,1,,,,,,8.05e-05,0.002105476,1.09e-05,3.93e-11,0.002889127,0.001622641,,,1,[False  True False False False False]
3-61254c5a6facc8ed023a64de-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61254c5a6facc8ed023a64de-crime_0-congruent,,3,,crime,[-0.5  0.   1.   0.  -0.5  0. ],0.824857639,0.8068331476784361,0.806833148,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-0.5  0.5  1.  -1.  -0.5  0. ],[-0.5  1.   1.  -0.5 -0.5  0. ],0.889230245,[-0.5  1.   1.  -0.5 -0.5  0. ],0.889230245,2,,,,,,1.05e-72,4.09e-73,2.58e-139,2.42e-87,6.999999999999999e-30,1.2600000000000002e-31,,,3,[False  True False  True False  True]
3-61254c5a6facc8ed023a64de-dampened_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61254c5a6facc8ed023a64de-dampened_3-generic_0,,3,,dampened,[-0.5 -0.5  0.   0.5  0.   0. ],0.796580949,0.8724846573873324,0.872484657,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   1.   0.   0. ],0.83390904,[-1.  -0.5  0.   1.  -0.   0. ],0.83390904,1,,,,,,9.59e-29,0.001853444,4.45e-76,5.37e-85,3.8300000000000003e-72,2.42e-74,,,1,[False  True False False False False]
3-61254c5a6facc8ed023a64de-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61254c5a6facc8ed023a64de-finance_0-incongruent,,3,,finance,[ 0.5  0.5  1.   0.5  0.5 -0.5],0.728670621,0.8069531643736639,0.804879397,0.5,3,0.5,3,LC_discrete_att_&_att,0,[ 0.   1.   0.5 -0.5  1.   0.5],[0.5 1.  1.  0.5 1.  0.5],0.808141156,[0.5  1.   1.   0.32 1.   0.5 ],0.830381156,3,,,,,,2.38e-24,3.75e-23,0.000849419,0.940249827,1.92e-71,7.939999999999999e-48,,,3,[ True False  True  True False False]
3-61254c5a6facc8ed023a64de-pos_chain_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61254c5a6facc8ed023a64de-pos_chain_3-generic_1,,3,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.  -0.   0. ],0.914250707,1,,,,,,7.84e-20,5.49e-09,1.0599999999999999e-90,6.37e-106,5.91e-93,2.7000000000000003e-86,,,1,[False  True False False False False]
3-61267b828ead584bcf092e35-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61267b828ead584bcf092e35-crime_1-incongruent,,3,,crime,[-0.5 -0.5  1.   1.   1.   0.5],0.763475042,0.7909166506042733,0.790916651,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0.5 0.  0.5 0.5 1.  0. ],[0.5 0.  0.5 0.5 1.  0. ],1.0,[0.5 0.  0.5 0.5 1.  0. ],1.0,0,,,,,,2.59e-60,1.35e-57,4.74e-57,5.21e-149,5.890000000000001e-103,8.31e-49,,,3,[False  True  True False False  True]
3-61267b828ead584bcf092e35-dampened_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61267b828ead584bcf092e35-dampened_1-generic_0,,3,,dampened,[0.5 0.  0.  0.5 0.  0. ],0.85616101,0.8675467642934956,0.867546764,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 1.  -0.5  0.   1.   0.   0. ],[1. 0. 0. 1. 0. 0.],0.91695452,[ 1. -0.  0.  1.  0.  0.],0.91695452,1,,,,,,2.5699999999999998e-135,2.63e-143,1.49e-35,1.2899999999999999e-45,3.12e-68,4.919999999999999e-69,,,1,[False  True False False False False]
3-61267b828ead584bcf092e35-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61267b828ead584bcf092e35-finance_1-congruent,,3,,finance,[0.  0.  0.  0.5 0.5 0.5],0.913613157,0.9098330365332568,0.909833037,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0.  0.  0.  0.5 0.5 1. ],[0.  0.  0.  0.5 0.5 1. ],1.0,[0.  0.  0.  0.5 0.5 1. ],1.0,0,,,,,,4.07e-16,2.2800000000000002e-21,2.41e-59,8.66e-54,3.82e-119,6.990000000000001e-132,,,1,[False False  True False False False]
3-61267b828ead584bcf092e35-pos_chain_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61267b828ead584bcf092e35-pos_chain_2-generic_1,,3,neg,chain,[-1.   0.5  0.  -1.   0.   0. ],0.914250707,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1  0  0 -1  0  0],[-1.   0.5  0.  -1.   0.   0. ],0.914250707,[-1.   0.5 -0.  -1.  -0.   0. ],0.914250707,1,,,,,,1.3099999999999999e-188,9.780000000000001e-160,1.8799999999999998e-111,2.48e-128,3.61e-43,3.35e-35,,,1,[False  True False False False False]
3-61322612510b85268a0c4b63-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61322612510b85268a0c4b63-crime_1-incongruent,,3,,crime,[-0.5 -0.5 -0.5 -0.5  0.  -0.5],0.74392624,0.6738359634732789,0.673835963,0.5,5,0.5,3,LC_discrete_att_&_att,0,[ 1.  -0.5 -0.5 -1.   0.5 -1. ],[ 1.  -1.  -1.  -0.5  1.  -0.5],0.834705099,[ 1.  -1.  -1.  -0.5  1.  -0.5],0.834705099,5,,,,,,2.4800000000000003e-161,3.61e-161,9.64e-96,9.75e-170,2.61e-21,2.14e-12,,,5,[False  True  True  True  True  True]
3-61322612510b85268a0c4b63-dampened_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61322612510b85268a0c4b63-dampened_3-generic_0,,3,,dampened,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   1.   0.   0. ],0.83390904,[-1.  -0.5  0.   1.   0.  -0. ],0.83390904,1,,,,,,1.63e-154,4.3700000000000004e-32,4.8800000000000005e-183,4.4999999999999993e-228,1.7900000000000001e-44,5.5700000000000006e-27,,,1,[False  True False False False False]
3-61322612510b85268a0c4b63-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61322612510b85268a0c4b63-finance_1-congruent,,3,,finance,[-1.  1.  0.  0. -1. -1.],0.855158635,0.8694417580332267,0.881716827,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-0.5  0.5  0.   0.  -0.5 -1. ],[-1.   0.5  0.   0.  -0.5 -0.5],0.881737521,[-1.    0.5  -0.   -0.   -0.5  -0.66],0.898873478,2,,,,,,3.78e-203,1.8e-203,1.12e-18,3.32e-31,1.22e-102,0.895082552,,,2,[ True False False False False  True]
3-61322612510b85268a0c4b63-pos_chain_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-61322612510b85268a0c4b63-pos_chain_3-generic_1,,3,pos,chain,[-1.  -1.   0.5 -1.   0.   0. ],0.478407416,0.45505073908693394,0.455050739,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1. 1. 0. 1. 0. 0.],0.828501415,[ 1.  1.  0.  1. -0. -0.],0.828501415,1,,,,,,1.61e-114,7.09e-37,1.0700000000000001e-206,7.42e-220,6.46e-39,6.309999999999999e-41,,,1,[False  True False False False False]
3-613a469755c08ab3b9d682ad-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613a469755c08ab3b9d682ad-crime_0-congruent,,3,,crime,[-0.5  1.   0.5 -1.  -1.  -0.5],0.829501415,0.818928507914963,0.818928508,0.5,5,0.5,3,LC_discrete_att_&_att,0,[-0.5  0.5  1.  -0.5 -0.5 -1. ],[-1.   1.   1.   0.  -1.  -0.5],0.829501415,[-1.   1.   1.  -0.  -1.  -0.5],0.829501415,5,,,,,,1.42e-64,1.06e-25,2.78e-96,7.39e-70,3.3799999999999997e-41,3.98e-24,,,5,[ True  True False  True  True  True]
3-613a469755c08ab3b9d682ad-dampened_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613a469755c08ab3b9d682ad-dampened_2-generic_0,,3,,dampened,[-0.5  0.   0.  -1.   0.   0. ],0.882555956,0.8450806661517034,0.847118346,0.5,0,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  -0.5  0.  -1.   0.   0.5],0.91695452,[-1.   -0.5   0.   -1.    0.    0.48],0.920276339,0,,,,,,6.25e-06,2.39e-06,9.76e-17,2.11e-32,0.001813512,0.262494398,,,1,[False  True False False False False]
3-613a469755c08ab3b9d682ad-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613a469755c08ab3b9d682ad-finance_0-incongruent,,3,,finance,[ 0.  -0.5  0.5  0.   0.5  0. ],0.860427368,0.8724846573873324,0.872484657,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.  -1.   0.5  0.5  1.   0. ],[ 0.  -1.   0.5  0.   1.   0. ],0.919417704,[ 0.  -1.   0.5 -0.   1.  -0. ],0.919417704,1,,,,,,3.81e-28,3.97e-22,7.31e-52,3.29e-24,2.12e-22,1.67e-44,,,2,[False False  True  True False False]
3-613a469755c08ab3b9d682ad-pos_chain_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613a469755c08ab3b9d682ad-pos_chain_2-generic_1,,3,neg,chain,[-1.   0.5 -0.5 -1.   0.   0. ],0.878732187,0.886039423540362,0.886039424,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1  0  0 -1  0  0],[-1.  1.  0. -1.  0.  0.],0.828501415,[-1.  1. -0. -1.  0.  0.],0.828501415,1,,,,,,1.28e-20,1.1499999999999999e-24,6.739999999999999e-61,1.9700000000000002e-58,2.9e-12,6.19e-14,,,1,[False  True False False False False]
3-613aa0162f4662712a517461-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613aa0162f4662712a517461-crime_1-incongruent,,3,,crime,[ 1.   0.  -1.  -1.   1.  -0.5],0.68852781,0.6880748530539782,0.688074853,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1.  0.  0.  0.  0.5 0.5],[1.  0.  0.  0.  0.5 1. ],0.913613157,[ 1.   0.  -0.   0.   0.5  1. ],0.913613157,1,,,,,,3.35e-178,7.01e-131,8.72e-10,2.07e-14,1.0599999999999999e-131,1.48e-201,,,1,[False False False False False  True]
3-613aa0162f4662712a517461-dampened_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613aa0162f4662712a517461-dampened_3-generic_0,,3,,dampened,[ 0.  0.  0. -1. -1.  0.],0.584772601,0.5799159747915972,0.579915975,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],0.91695452,[-1. -0. -0.  1. -0. -0.],0.91695452,1,,,,,,5.93e-16,1.27e-09,2.69e-235,8.92e-242,1.42e-154,1.36e-134,,,1,[False  True False False False False]
3-613aa0162f4662712a517461-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613aa0162f4662712a517461-finance_1-congruent,,3,,finance,[0.5 0.  0.  1.  0.  0. ],0.740839472,0.717157287525381,0.717157288,0.5,1,0.5,3,LC_discrete_att_&_att,0,[0.5 1.  0.  0.  0.  0.5],[1.  1.  0.  0.  0.  0.5],0.913613157,[1.  1.  0.  0.  0.  0.5],0.913613157,1,,,,,,1.4599999999999998e-52,2.94e-57,3.72e-45,4.9199999999999996e-30,1.08e-25,2.98e-17,,,1,[ True False False False False False]
3-613aa0162f4662712a517461-pos_chain_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613aa0162f4662712a517461-pos_chain_3-generic_1,,3,pos,chain,[ 1.  -0.5 -0.5  0.   0.  -0.5],0.773128697,0.6761248621843521,0.676124862,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1. 1. 0. 1. 0. 0.],0.828501415,[ 1.  1.  0.  1. -0.  0.],0.828501415,1,,,,,,4.1e-39,2.4300000000000003e-35,1.26e-17,1.33e-15,0.000122544,0.00054633,,,1,[False  True False False False False]
3-613af39692992acbacdbbbbc-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613af39692992acbacdbbbbc-crime_1-incongruent,,3,,crime,[-1.   0.5  0.5  1.   0.5 -1. ],0.657440605,0.5152601959858997,0.713700833,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1  1  1 -1  1  0],[-1. -1. -1. -1. -1. -1.],0.484921246,[-0. -0. -0. -0. -0. -0.],0.680561718,2,,,,,,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,,,3,[False False  True  True False  True]
3-613af39692992acbacdbbbbc-dampened_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613af39692992acbacdbbbbc-dampened_1-generic_0,,3,,dampened,[-0.5 -1.   0.5 -0.5  1.   0.5],0.584772601,0.5425042890021861,0.735864728,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 1.  -0.5  0.   1.   0.   0. ],[-1. -1. -1. -1. -1. -1.],0.442913985,[-0. -0. -0. -0. -0. -0.],0.75086356,1,,,,,,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,,,1,[False  True False False False False]
3-613af39692992acbacdbbbbc-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613af39692992acbacdbbbbc-finance_1-congruent,,3,,finance,[-1.  -0.5 -0.5  0.5 -0.5 -1. ],0.67836624,0.7358647281023128,0.735864728,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1.   1.   0.5  0.   0.5 -1. ],[-1. -1. -1. -1. -1. -1.],0.53267698,[-0. -0. -0. -0. -0. -0.],0.716345686,2,,,,,,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,,,4,[ True False False  True  True  True]
3-613af39692992acbacdbbbbc-pos_chain_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613af39692992acbacdbbbbc-pos_chain_2-generic_1,,3,neg,chain,[-0.5  0.5  0.  -0.5  0.5  1. ],0.757464375,0.4870108239574229,0.770584266,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1  0  0 -1  0  0],[-1. -1. -1. -1. -1. -1.],0.65700283,[-0. -0. -0. -0. -0. -0.],0.757464375,1,,,,,,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,,,1,[False  True False False False False]
3-613e18e92e4ed15176362aa2-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613e18e92e4ed15176362aa2-crime_1-incongruent,,3,,crime,[-1. -1.  1.  1.  1.  1.],0.734914598,0.9037749551350623,0.903774955,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  1.   1.   0.   1. ],[-1.  -0.5  1.   1.   0.5  1. ],0.835601013,[-1.  -0.5  1.   1.   0.5  1. ],0.835601013,2,,,,,,1.33e-67,1.78e-41,1e-34,6.82e-75,1.9700000000000002e-33,1.97e-50,,,3,[ True  True False False  True False]
3-613e18e92e4ed15176362aa2-dampened_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613e18e92e4ed15176362aa2-dampened_3-generic_0,,3,,dampened,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   1.   0.   0. ],0.83390904,[-1.  -0.5 -0.   1.  -0.  -0. ],0.83390904,1,,,,,,1.15e-137,1.9e-63,1.14e-88,1.35e-76,5.35e-30,2.9299999999999997e-30,,,1,[False  True False False False False]
3-613e18e92e4ed15176362aa2-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613e18e92e4ed15176362aa2-finance_1-congruent,,3,,finance,[ 1.   1.  -0.5  0.5  1.   1. ],0.926478538,0.8984653834866381,0.898465383,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1.  1.  0.  0.5 1.  1. ],[1. 1. 0. 0. 1. 1.],0.926478538,[ 1.  1. -0.  0.  1.  1.],0.926478538,0,,,,,,2.8999999999999996e-23,3.82e-31,5.1299999999999994e-54,6.999999999999999e-42,3.04e-64,1.1000000000000002e-124,,,1,[False False  True False False False]
3-613e18e92e4ed15176362aa2-pos_chain_1-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613e18e92e4ed15176362aa2-pos_chain_1-generic_1,,3,pos,chain,[1. 1. 0. 1. 0. 0.],0.828501415,0.9199359230974564,0.919935923,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[1.  0.5 0.  1.  0.  0. ],0.914250707,1,,,,,,1.07e-159,1.6600000000000002e-43,7.119999999999999e-115,2.1000000000000002e-116,3.76e-33,1.1399999999999999e-40,,,1,[False  True False False False False]
3-613f0f91c83af0d188a54669-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613f0f91c83af0d188a54669-crime_1-incongruent,,3,,crime,[ 0.5  0.  -1.   0.5  0.   0.5],0.832751598,0.8327515979985818,0.832751598,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0.5  0.  -1.   0.5  0.  -0.5],[ 0.5  0.  -1.   0.5  0.  -0.5],1.0,[ 0.5  0.  -1.   0.5  0.  -0.5],1.0,0,,,,,,6.11e-17,6.54e-62,4.59e-80,4.72e-106,1.71e-73,1.02e-119,,,2,[False  True False False  True False]
3-613f0f91c83af0d188a54669-dampened_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613f0f91c83af0d188a54669-dampened_3-generic_0,,3,,dampened,[ 0.5  0.5 -0.5  0.5  0.   0. ],0.724569303,0.6984886554222364,0.698488655,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],0.91695452,[-1.  0.  0.  1. -0. -0.],0.91695452,1,,,,,,1.95e-76,3.03e-13,2.53e-66,9.19e-58,3.99e-22,2.18e-17,,,1,[False  True False False False False]
3-613f0f91c83af0d188a54669-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613f0f91c83af0d188a54669-finance_1-congruent,,3,,finance,[0.5 1.  0.  0.  0.  0. ],0.604125755,0.5901219693616161,0.590121969,0.5,0,0.5,3,LC_discrete_att_&_att,0,[-0.5 -1.   0.   0.   0.  -0.5],[-0.5 -1.   0.   0.   0.  -0.5],1.0,[-0.5 -1.  -0.  -0.   0.  -0.5],1.0,0,,,,,,1.8e-24,3.41e-93,8.150000000000001e-118,1.7799999999999998e-115,1.31e-49,4.94e-28,,,1,[ True False False False False False]
3-613f0f91c83af0d188a54669-pos_chain_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-613f0f91c83af0d188a54669-pos_chain_3-generic_1,,3,pos,chain,[ 1.   0.5  1.  -0.5  0.   0. ],0.679155526,0.7094563984260118,0.709456398,0.5,1,0.5,3,LC_discrete_att_&_att,0,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.   0.  -0. ],0.914250707,1,,,,,,2.6699999999999997e-131,8.010000000000001e-58,2.29e-98,9.04e-96,8.790000000000001e-160,8.479999999999999e-176,,,1,[False  True False False False False]
3-614edf1b57efb3bbc5edd55c-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,3-614edf1b57efb3bbc5edd55c-crime_1-incongruent,,3,,crime,[0.  1.  0.  0.  0.5 0. ],0.804819985,0.42728715746894597,0.8,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0.  0.  0.  0.  0.5 0. ],[-1. -1. -1. -1. -1. -1.],0.474461727,[-0. -0. -0. -0. -0. -0.],0.902409993,0,,,,,,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,,,0,[False False False False False False]
